    id     |                                           name                                            |   amount   
 C00075820 | NORTH STAR OPINION RESEARCH INC                                                           |   29560.00
 C00075820 | ONMESSAGE INC                                                                             |    7500.00
 C00075820 | ONMESSAGE INC                                                                             |    7500.00
 C00075820 | ONMESSAGE INC                                                                             |    8600.00
 C00075820 | ONMESSAGE INC                                                                             |    9567.00
 C00075820 | ONMESSAGE INC                                                                             |    9567.00
 C00075820 | ONMESSAGE INC                                                                             |   12405.00
 C00075820 | ONMESSAGE INC                                                                             |   12405.00
 C00075820 | ONMESSAGE INC                                                                             |   15000.00
 C00075820 | ONMESSAGE INC                                                                             |   15000.00
 C00075820 | ONMESSAGE INC                                                                             |   15000.00
 C00075820 | ONMESSAGE INC                                                                             |   15000.00
 C00075820 | ONMESSAGE INC                                                                             |   17500.00
 C00075820 | ONMESSAGE INC                                                                             |   18327.00
 C00075820 | ONMESSAGE INC                                                                             |   18585.00
 C00075820 | ONMESSAGE INC                                                                             |   18695.00
 C00075820 | ONMESSAGE INC                                                                             |   18750.00
 C00075820 | ONMESSAGE INC                                                                             |   18860.00
 C00075820 | ONMESSAGE INC                                                                             |   19000.00
 C00075820 | ONMESSAGE INC                                                                             |   19220.00
 C00075820 | ONMESSAGE INC                                                                             |   19788.00
 C00075820 | ONMESSAGE INC                                                                             |   19950.00
 C00075820 | ONMESSAGE INC                                                                             |   20000.00
 C00075820 | ONMESSAGE INC                                                                             |   20110.00
 C00075820 | ONMESSAGE INC                                                                             |   20410.00
 C00075820 | ONMESSAGE INC                                                                             |   20580.00
 C00075820 | ONMESSAGE INC                                                                             |   20610.00
 C00075820 | ONMESSAGE INC                                                                             |   20675.00
 C00075820 | ONMESSAGE INC                                                                             |   20860.00
 C00075820 | ONMESSAGE INC                                                                             |   21046.00
 C00075820 | ONMESSAGE INC                                                                             |   22975.00
 C00075820 | ONMESSAGE INC                                                                             |   24405.00
 C00075820 | ONMESSAGE INC                                                                             |   24760.00
 C00075820 | ONMESSAGE INC                                                                             |   24957.00
 C00075820 | ONMESSAGE INC                                                                             |   25105.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |    9750.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   15000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   15000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   15000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   15000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   15000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   17500.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   18000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   18000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   18500.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   20000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   21000.00
 C00075820 | PUBLIC OPINION STRATEGIES                                                                 |   23500.00
 C00075820 | RAYMAN, ERIK                                                                              |   11900.00
 C00075820 | RAYMAN, ERIK                                                                              |   12100.00
 C00075820 | SCOTT HOWELL AND COMPANY INC.                                                             |    9500.00
 C00075820 | SCOTT HOWELL AND COMPANY INC.                                                             |   20874.00
 C00075820 | SCOTT HOWELL AND COMPANY INC.                                                             |   22500.00
 C00075820 | SCOTT HOWELL AND COMPANY INC.                                                             |   29500.00
 C00075820 | SCOTT HOWELL AND COMPANY INC.                                                             |   40000.00
 C00075820 | SCOTT HOWELL AND COMPANY INC.                                                             |   46000.00
 C00075820 | SCOTT HOWELL AND COMPANY INC.                                                             |   73505.00
 C00075820 | SMART MEDIA GROUP                                                                         |   52200.00
 C00075820 | SMART MEDIA GROUP                                                                         |   66539.00
 C00075820 | SMART MEDIA GROUP                                                                         |   86865.00
 C00075820 | SMART MEDIA GROUP                                                                         |   90000.00
 C00075820 | SMART MEDIA GROUP                                                                         |   92000.00
 C00075820 | SMART MEDIA GROUP                                                                         |   92000.00
 C00075820 | SMART MEDIA GROUP                                                                         |  150250.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   11307.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   11307.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   14225.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   14225.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   21980.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   22450.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   22600.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   22715.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   22835.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   27300.00
 C00075820 | SOMETHING ELSE STRATEGIES                                                                 |   50220.00
 C00075820 | SRCP MEDIA INC                                                                            |   16770.00
 C00075820 | SRCP MEDIA INC                                                                            |   22382.00
 C00075820 | SRCP MEDIA INC                                                                            |   22633.00
 C00075820 | SRCP MEDIA INC                                                                            |   24325.00
 C00075820 | SRCP MEDIA INC                                                                            |   24379.00
 C00075820 | SRCP MEDIA INC                                                                            |   24735.00
 C00075820 | SRCP MEDIA INC                                                                            |   24760.00
 C00075820 | SRCP MEDIA INC                                                                            |   24967.00
 C00075820 | SRCP MEDIA INC                                                                            |   25923.00
 C00075820 | SRCP MEDIA INC                                                                            |   25978.00
 C00075820 | SRCP MEDIA INC                                                                            |   27280.00
 C00075820 | SRCP MEDIA INC                                                                            |   27687.00
 C00075820 | SRCP MEDIA INC                                                                            |   27869.00
 C00075820 | SRCP MEDIA INC                                                                            |   28806.00
 C00075820 | SRCP MEDIA INC                                                                            |   52000.00
 C00075820 | SRCP MEDIA INC                                                                            |   89400.00
 C00075820 | STRATEGIC MEDIA PLACEMENT INC                                                             |   80000.00
 C00075820 | STRATEGIC MEDIA PLACEMENT INC                                                             |   90000.00
 C00075820 | STRATEGIC MEDIA PLACEMENT INC                                                             |   90000.00
 C00075820 | STRATEGIC MEDIA PLACEMENT INC                                                             |   92497.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   12037.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   12037.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   12037.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   13904.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   14585.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   14900.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   14900.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   56000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   60000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   66900.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   80000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   90000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   92000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   92000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   92000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   92000.00
 C00075820 | STRATEGIC MEDIA SERVICES INC                                                              |   92000.00
 C00075820 | TARGETED VICTORY                                                                          |   12000.00
 C00075820 | TARGETED VICTORY                                                                          |   12000.00
 C00075820 | TARGETED VICTORY                                                                          |   17000.00
 C00075820 | TARGETED VICTORY                                                                          |   25000.00
 C00075820 | TARGETED VICTORY                                                                          |   30000.00
 C00075820 | TARGETED VICTORY                                                                          |   34990.00
 C00075820 | TARGETED VICTORY                                                                          |   93545.00
 C00075820 | THE TARRANCE GROUP                                                                        |    7148.00
 C00075820 | THE TARRANCE GROUP                                                                        |    7148.00
 C00075820 | THE TARRANCE GROUP                                                                        |   13000.00
 C00075820 | THE TARRANCE GROUP                                                                        |   15061.00
 C00075820 | THE TARRANCE GROUP                                                                        |   15061.00
 C00075820 | THE TARRANCE GROUP                                                                        |   16000.00
 C00075820 | THE TARRANCE GROUP                                                                        |   16000.00
 C00075820 | THE TARRANCE GROUP                                                                        |   17654.00
 C00075820 | THE TARRANCE GROUP                                                                        |   18960.00
 C00075820 | THE TARRANCE GROUP                                                                        |   21000.00
 C00075820 | THE TARRANCE GROUP                                                                        |   21000.00
 C00075820 | THE TARRANCE GROUP                                                                        |   21000.00
 C00075820 | THE WICKERS GROUP                                                                         |   90000.00
 C00075820 | THIRD WAVE COMMUNICATIONS                                                                 |   90000.00
 C00075820 | WESTERN ADVOCACY                                                                          |    9032.00
 C00075820 | WESTERN ADVOCACY                                                                          |   10000.00
 C00078196 | ZACCARIA, MARK                                                                            |   11000.00
 C00089243 | Shorr Johnson Magnus                                                                      |  250000.00
 C00099259 | Advantage Direct Communications                                                           |   34030.00
 C00099259 | Data Targeting Research, LLC                                                              |    9844.00
 C00099259 | Data Targeting Research, LLC                                                              |   25382.00
 C00099259 | POLITICAL INK, LLC                                                                        |   15502.00
 C00099259 | POLITICAL INK, LLC                                                                        |   15549.00
 C00099259 | POLITICAL INK, LLC                                                                        |   15786.00
 C00099259 | POLITICAL INK, LLC                                                                        |   15827.00
 C00099259 | POLITICAL INK, LLC                                                                        |   16069.00
 C00099259 | POLITICAL INK, LLC                                                                        |   22584.00
 C00099259 | POLITICAL INK, LLC                                                                        |   22867.00
 C00099259 | POLITICAL INK, LLC                                                                        |   23150.00
 C00099259 | POLITICAL INK, LLC                                                                        |   30599.00
 C00099259 | POLITICAL INK, LLC                                                                        |   32783.00
 C00099259 | The Prosper Group                                                                         |    5212.00
 C00101105 | BRABENDER COX                                                                             |    6003.00
 C00101105 | BRABENDER COX                                                                             |    8656.00
 C00101105 | BRABENDER COX                                                                             |    9900.00
 C00101105 | BRABENDER COX                                                                             |   16456.00
 C00101105 | BRABENDER COX                                                                             |   22400.00
 C00101105 | BRABENDER COX                                                                             |   22650.00
 C00101105 | BRABENDER COX                                                                             |   23382.00
 C00101105 | BRABENDER COX                                                                             |   24826.00
 C00101105 | BRABENDER COX                                                                             |   26250.00
 C00101105 | BRABENDER COX                                                                             |   28741.00
 C00101105 | BRABENDER COX                                                                             |   30800.00
 C00101105 | BRABENDER COX                                                                             |   36900.00
 C00101105 | BRABENDER COX                                                                             |   43650.00
 C00101105 | BRABENDER COX                                                                             |   43670.00
 C00101105 | BRABENDER COX                                                                             |   46274.00
 C00101105 | BRABENDER COX                                                                             |   53993.00
 C00101105 | BRABENDER COX                                                                             |   55500.00
 C00101105 | BRABENDER COX                                                                             |   61140.00
 C00101105 | BRABENDER COX                                                                             |   62250.00
 C00101105 | BRABENDER COX                                                                             |   63410.00
 C00101105 | BRABENDER COX                                                                             |   75000.00
 C00101105 | BRABENDER COX                                                                             |   75000.00
 C00101105 | BRABENDER COX                                                                             |   79800.00
 C00101105 | THE HERALD GROUP LLC                                                                      |    8233.00
 C00101105 | THE HERALD GROUP LLC                                                                      |    9000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |    9800.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   15000.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101105 | THE HERALD GROUP LLC                                                                      |   19600.00
 C00101212 | NEBO MEDIA, INC                                                                           |   10000.00
 C00101212 | WESTERN AMERICAN  MAILERS                                                                 |    9525.00
 C00101212 | WESTERN AMERICAN  MAILERS                                                                 |   12335.00
 C00101212 | WESTERN AMERICAN  MAILERS                                                                 |   30765.00
 C00101212 | WOLVERINE PRINTING                                                                        |   11700.00
 C00105668 | Adelstein Liston                                                                          |   94400.00
 C00105668 | Angerholzer Broz Consulting                                                               |    8096.00
 C00105668 | Democratic National Committee                                                             |   25000.00
 C00105668 | McCune                                                                                    |   30750.00
 C00105668 | The Baughman Company                                                                      |    5625.00
 C00105973 | Fairbank, Maslin, Maullin, Metz                                                           |   13200.00
 C00105973 | Love Communications                                                                       |   10000.00
 C00105973 | Love Communications                                                                       |   25000.00
 C00105973 | Love Communications                                                                       |   50000.00
 C00106146 | ANZALONE LISZT GROVE RESEARCH INC.                                                        |   28500.00
 C00106146 | ANZALONE LISZT GROVE RESEARCH INC.                                                        |   28800.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |    5410.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |    7132.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |    7569.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |    8728.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |    9223.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |   11746.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |   12008.00
 C00106146 | MCCARTHY HENNINGS WHALEN, INC.                                                            |   12008.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |   20000.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |   20600.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |   80000.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |   88900.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |  110000.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |  200000.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |  200000.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |  200000.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |  200000.00
 C00106146 | MENTZER MEDIA SERVICES, INC.                                                              |  200000.00
 C00106146 | PUBLIC OPINION STRATEGIES                                                                 |   18000.00
 C00106146 | WATERFRONT STRATEGIES                                                                     |   13335.00
 C00106146 | WATERFRONT STRATEGIES                                                                     |   16185.00
 C00106146 | WATERFRONT STRATEGIES                                                                     |   18610.00
 C00106146 | WATERFRONT STRATEGIES                                                                     |  181390.00
 C00106146 | WATERFRONT STRATEGIES                                                                     |  183815.00
 C00106146 | WATERFRONT STRATEGIES                                                                     |  199238.00
 C00106146 | WATERFRONT STRATEGIES                                                                     |  259221.00
 C00108613 | Winning Connections                                                                       |    5642.00
 C00111278 | ACCUMAIL, INC                                                                             |   26318.00
 C00111278 | DOYLE PRINTING                                                                            |   20147.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    5165.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    5165.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    5386.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    5478.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    5478.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    5622.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    5622.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6493.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6493.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6493.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6493.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6760.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6760.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6760.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6886.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6886.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6902.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    6902.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    7656.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    7656.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    8350.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |    8959.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   10642.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   10942.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   11622.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   11827.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   12114.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   16861.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   21319.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   26386.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   28475.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   30889.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   32552.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   32552.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   37673.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   41563.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   44825.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   68923.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |   68923.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |  107788.00
 C00111278 | ENVELOPES UNLIMITED INC                                                                   |  107788.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |    8194.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |    9160.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |   12040.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |   12111.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |   14416.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |   18159.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |   19961.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |   20420.00
 C00111278 | MARKETEL MEDIA, INC                                                                       |   37178.00
 C00111278 | MEDIA FINANCIAL SERVICES                                                                  |    5050.00
 C00111278 | MEDIA FINANCIAL SERVICES                                                                  |   16995.00
 C00112888 | MCCONNELL VICTORY KENTUCKY                                                                |    7000.00
 C00113803 | BUYING TIME, LLC                                                                          |    8000.00
 C00113803 | BUYING TIME, LLC                                                                          |   17000.00
 C00113803 | LET'S GET TO WORK PRODUCTIONS, LLC                                                        |    7750.00
 C00113803 | LET'S GET TO WORK PRODUCTIONS, LLC                                                        |   92000.00
 C00122101 | FEDERAL CAPITAL COMMUNICATIONS CORPORATION                                                |   10000.00
 C00122101 | FEDERAL CAPITAL COMMUNICATIONS CORPORATION                                                |   32488.00
 C00122101 | FEDERAL CAPITAL COMMUNICATIONS CORPORATION                                                |   32500.00
 C00122101 | FEDERAL CAPITAL COMMUNICATIONS CORPORATION                                                |   40000.00
 C00122101 | PAC/WEST COMMUNICATIONS                                                                   |   17419.00
 C00122101 | PAC/WEST COMMUNICATIONS                                                                   |   57581.00
 C00135368 | SINCLAIR STRATEGIES                                                                       |   24467.00
 C00135368 | STONES' PHONES                                                                            |   13325.00
 C00135368 | WATERFRONT STRATEGIES                                                                     |    6731.00
 C00135368 | WATERFRONT STRATEGIES                                                                     |    8357.00
 C00135368 | WATERFRONT STRATEGIES                                                                     |   16000.00
 C00135368 | WATERFRONT STRATEGIES                                                                     |  100000.00
 C00135368 | WATERFRONT STRATEGIES                                                                     |  100000.00
 C00135368 | WATERFRONT STRATEGIES                                                                     |  185804.00
 C00135368 | WATERFRONT STRATEGIES                                                                     |  199966.00
 C00136200 | THE FELDMAN GROUP                                                                         |    9981.00
 C00136200 | THE FELDMAN GROUP                                                                         |    9981.00
 C00136200 | THE MELLMAN GROUP                                                                         |   19800.00
 C00140061 | BUYING TIME                                                                               |   25000.00
 C00140061 | BUYING TIME                                                                               |   75000.00
 C00140061 | LET'S GET TO WORK PRODUCTIONS, LLC                                                        |    7750.00
 C00140061 | LET'S GET TO WORK PRODUCTIONS, LLC                                                        |   20000.00
 C00140061 | LET'S GET TO WORK PRODUCTIONS, LLC                                                        |   20000.00
 C00140061 | LET'S GET TO WORK PRODUCTIONS, LLC                                                        |   92000.00
 C00141572 | ALPHA BROADCASTING                                                                        |    6496.00
 C00141572 | ALPHA BROADCASTING                                                                        |   12992.00
 C00141572 | ATTEBERRY, GAYLE MRS.                                                                     |   10986.00
 C00141572 | ATTEBERRY, GAYLE MRS.                                                                     |   21909.00
 C00141572 | CLEAR CHANNEL                                                                             |    5400.00
 C00141572 | CLEAR CHANNEL                                                                             |    7722.00
 C00141572 | GATEWAY COMMUNICATIONS, INC                                                               |    9714.00
 C00141572 | GATEWAY COMMUNICATIONS, INC                                                               |   20000.00
 C00141572 | GATEWAY COMMUNICATIONS, INC                                                               |   46454.00
 C00141572 | KPDQ-FM                                                                                   |   13053.00
 C00141572 | RESONATE                                                                                  |   50000.00
 C00141812 | Adelstein-Liston                                                                          |   10000.00
 C00141812 | AMS Communications                                                                        |   25452.00
 C00141812 | Main Street Communications                                                                |    8625.00
 C00143743 | Aristeia Group, Inc.                                                                      |   26162.00
 C00143743 | FP1 Strategies LLC                                                                        |   10000.00
 C00143743 | FP1 Strategies LLC                                                                        |   11579.00
 C00143743 | Olsen + Company, LP                                                                       |   15838.00
 C00143743 | Partida & Associates                                                                      |  141110.00
 C00143743 | The Laymont Group                                                                         |   10000.00
 C00143743 | The Sahl Company                                                                          |   28000.00
 C00143743 | Thomas Graphics, Inc.                                                                     |    9904.00
 C00143743 | United States Postal Service                                                              |   10606.00
 C00143743 | Upstream Communications, Lp                                                               |   74257.00
 C00148999 | FRIENDS OF MARY LANDRIEU INC                                                              |   45000.00
 C00153445 | FINCHER, STEVE MR.                                                                        |    7500.00
 C00155952 | American Express                                                                          |   42707.00
 C00155952 | Doubletree Hotel                                                                          |   38740.00
 C00155952 | Moore Campaigns, LLC                                                                      |  167250.00
 C00155952 | The Chadderdon Group                                                                      |   10233.00
 C00156810 | FLS Connect                                                                               |    7852.00
 C00156810 | FLS Connect                                                                               |   13409.00
 C00156810 | FLS Connect                                                                               |   73410.00
 C00156810 | FLS Connect                                                                               |  117773.00
 C00156810 | FLS Connect                                                                               |  282000.00
 C00156810 | The Lukens  Company                                                                       |    5751.00
 C00156810 | The Lukens  Company                                                                       |   53827.00
 C00156810 | The Lukens  Company                                                                       |   69357.00
 C00160937 | Geer Strategies, LLC                                                                      |   12500.00
 C00160937 | Progressive Change Campaign Committee                                                     |   10000.00
 C00161786 | Collective Industries Inc                                                                 |    7146.00
 C00161786 | Mission Control, Inc.                                                                     |   16967.00
 C00161786 | Mission Control, Inc.                                                                     |   27846.00
 C00161786 | Mission Control, Inc.                                                                     |   38605.00
 C00161786 | Win Partners LLC                                                                          |   19642.00
 C00161810 | Gold Communications Company                                                               |   36490.00
 C00161810 | Gold Communications Company                                                               |   36973.00
 C00161810 | Gold Communications Company                                                               |   37396.00
 C00161810 | Gold Communications Company                                                               |   42356.00
 C00162339 | Gridiron Communications                                                                   |    6250.00
 C00162339 | Gridiron Communications                                                                   |   18336.00
 C00162339 | Gridiron Communications                                                                   |   43556.00
 C00162339 | King Strategic Communications                                                             |    7817.00
 C00162339 | Majority Strategies                                                                       |   15944.00
 C00162339 | Majority Strategies                                                                       |   27620.00
 C00162339 | Majority Strategies                                                                       |   49640.00
 C00162818 | STRASSHEIM GRAPHIC & DESIGN PRESS CORP                                                    |    8525.00
 C00165159 | MENTZER MEDIA SERVICES INC.                                                               |   20000.00
 C00165159 | SCOTT HOWELL & COMPANY                                                                    |   20134.00
 C00165688 | Anzalone Liszt Research, Inc.                                                             |  160000.00
 C00167130 | Independence Strategy                                                                     |   21491.00
 C00167130 | US Postal Service CAPS                                                                    |   18508.00
 C00167346 | 270 Strategies                                                                            |   15653.00
 C00167346 | Canal Partners Media                                                                      |   12800.00
