    id     |   amount   
 C00075820 |  113488.00
 C00075820 |  114250.00
 C00075820 |  117756.00
 C00075820 |  120000.00
 C00075820 |  120403.00
 C00075820 |  121911.00
 C00075820 |  122098.00
 C00075820 |  123049.00
 C00075820 |  123195.00
 C00075820 |  125353.00
 C00075820 |  126033.00
 C00075820 |  127683.00
 C00075820 |  127702.00
 C00075820 |  128781.00
 C00075820 |  130469.00
 C00075820 |  133764.00
 C00075820 |  134055.00
 C00075820 |  134055.00
 C00075820 |  135204.00
 C00075820 |  135575.00
 C00075820 |  136829.00
 C00075820 |  137644.00
 C00075820 |  138400.00
 C00075820 |  138400.00
 C00075820 |  138654.00
 C00075820 |  139500.00
 C00075820 |  140856.00
 C00075820 |  142168.00
 C00075820 |  142902.00
 C00075820 |  144183.00
 C00075820 |  148051.00
 C00075820 |  148599.00
 C00075820 |  149224.00
 C00075820 |  149625.00
 C00075820 |  150250.00
 C00075820 |  151780.00
 C00075820 |  151780.00
 C00075820 |  151849.00
 C00075820 |  152401.00
 C00075820 |  153724.00
 C00075820 |  155023.00
 C00075820 |  155931.00
 C00075820 |  156579.00
 C00075820 |  157905.00
 C00075820 |  158490.00
 C00075820 |  161367.00
 C00075820 |  161367.00
 C00075820 |  162173.00
 C00075820 |  162173.00
 C00075820 |  162312.00
 C00075820 |  162775.00
 C00075820 |  166308.00
 C00075820 |  166308.00
 C00075820 |  169644.00
 C00075820 |  171200.00
 C00075820 |  175052.00
 C00075820 |  175817.00
 C00075820 |  175892.00
 C00075820 |  176470.00
 C00075820 |  177096.00
 C00075820 |  177096.00
 C00075820 |  177375.00
 C00075820 |  178390.00
 C00075820 |  180404.00
 C00075820 |  186308.00
 C00075820 |  186778.00
 C00075820 |  188431.00
 C00075820 |  190011.00
 C00075820 |  190028.00
 C00075820 |  191000.00
 C00075820 |  191000.00
 C00075820 |  191525.00
 C00075820 |  194913.00
 C00075820 |  195195.00
 C00075820 |  198224.00
 C00075820 |  199375.00
 C00075820 |  204118.00
 C00075820 |  206074.00
 C00075820 |  209122.00
 C00075820 |  209122.00
 C00075820 |  213718.00
 C00075820 |  214186.00
 C00075820 |  216514.00
 C00075820 |  217811.00
 C00075820 |  219872.00
 C00075820 |  220013.00
 C00075820 |  221628.00
 C00075820 |  222027.00
 C00075820 |  222217.00
 C00075820 |  222294.00
 C00075820 |  222366.00
 C00075820 |  222366.00
 C00075820 |  222373.00
 C00075820 |  224479.00
 C00075820 |  228962.00
 C00075820 |  228971.00
 C00075820 |  235305.00
 C00075820 |  237287.00
 C00075820 |  243653.00
 C00075820 |  243653.00
 C00075820 |  246896.00
 C00075820 |  248210.00
 C00075820 |  248938.00
 C00075820 |  249375.00
 C00075820 |  250399.00
 C00075820 |  251576.00
 C00075820 |  261620.00
 C00075820 |  261689.00
 C00075820 |  262313.00
 C00075820 |  263496.00
 C00075820 |  264011.00
 C00075820 |  268356.00
 C00075820 |  277501.00
 C00075820 |  279156.00
 C00075820 |  282189.00
 C00075820 |  283322.00
 C00075820 |  283470.00
 C00075820 |  284395.00
 C00075820 |  284992.00
 C00075820 |  285492.00
 C00075820 |  285892.00
 C00075820 |  287235.00
 C00075820 |  290075.00
 C00075820 |  290257.00
 C00075820 |  290405.00
 C00075820 |  290867.00
 C00075820 |  294000.00
 C00075820 |  296030.00
 C00075820 |  298131.00
 C00075820 |  298131.00
 C00075820 |  302571.00
 C00075820 |  302571.00
 C00075820 |  303327.00
 C00075820 |  303529.00
 C00075820 |  303588.00
 C00075820 |  307000.00
 C00075820 |  318085.00
 C00075820 |  324934.00
 C00075820 |  326547.00
 C00075820 |  327134.00
 C00075820 |  328093.00
 C00075820 |  335047.00
 C00075820 |  336387.00
 C00075820 |  339061.00
 C00075820 |  340464.00
 C00075820 |  343063.00
 C00075820 |  350648.00
 C00075820 |  351125.00
 C00075820 |  369587.00
 C00075820 |  376019.00
 C00075820 |  376244.00
 C00075820 |  388429.00
 C00075820 |  391409.00
 C00075820 |  399430.00
 C00075820 |  442567.00
 C00075820 |  449149.00
 C00075820 |  455367.00
 C00075820 |  461772.00
 C00075820 |  465365.00
 C00075820 |  467794.00
 C00075820 |  470816.00
 C00075820 |  470827.00
 C00075820 |  527600.00
 C00075820 |  546882.00
 C00075820 |  568945.00
 C00075820 |  570930.00
 C00075820 |  571199.00
 C00075820 |  573718.00
 C00075820 |  578144.00
 C00075820 |  609807.00
 C00075820 |  688209.00
 C00075820 |  693320.00
 C00075820 |  694876.00
 C00075820 |  703219.00
 C00075820 |  715536.00
 C00075820 |  716557.00
 C00075820 |  838868.00
 C00075820 |  839578.00
 C00075820 |  841957.00
 C00075820 |  860588.00
 C00075820 |  860588.00
 C00075820 |  962029.00
 C00075820 |  966853.00
 C00075820 | 1005142.00
 C00078196 |   11000.00
 C00089243 |  250000.00
 C00099259 |    5212.00
 C00099259 |    9844.00
 C00099259 |   15502.00
 C00099259 |   15549.00
 C00099259 |   15786.00
 C00099259 |   15827.00
 C00099259 |   16069.00
 C00099259 |   22584.00
 C00099259 |   22867.00
 C00099259 |   23150.00
 C00099259 |   25382.00
 C00099259 |   30599.00
 C00099259 |   32783.00
 C00099259 |   34030.00
 C00101105 |    6003.00
 C00101105 |    8233.00
 C00101105 |    8656.00
 C00101105 |    9000.00
 C00101105 |    9800.00
 C00101105 |    9900.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   15000.00
 C00101105 |   16456.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   19600.00
 C00101105 |   22400.00
 C00101105 |   22650.00
 C00101105 |   23382.00
 C00101105 |   24826.00
 C00101105 |   26250.00
 C00101105 |   28741.00
 C00101105 |   30800.00
 C00101105 |   36900.00
 C00101105 |   43650.00
 C00101105 |   43670.00
 C00101105 |   46274.00
 C00101105 |   53993.00
 C00101105 |   55500.00
 C00101105 |   61140.00
 C00101105 |   62250.00
 C00101105 |   63410.00
 C00101105 |   75000.00
 C00101105 |   75000.00
 C00101105 |   79800.00
 C00101212 |    9525.00
 C00101212 |   10000.00
 C00101212 |   11700.00
 C00101212 |   12335.00
 C00101212 |   30765.00
 C00105668 |    5625.00
 C00105668 |    8096.00
 C00105668 |   25000.00
 C00105668 |   30750.00
 C00105668 |   94400.00
 C00105973 |   10000.00
 C00105973 |   13200.00
 C00105973 |   25000.00
 C00105973 |   50000.00
 C00106146 |    5410.00
 C00106146 |    7132.00
 C00106146 |    7569.00
 C00106146 |    8728.00
 C00106146 |    9223.00
 C00106146 |   11746.00
 C00106146 |   12008.00
 C00106146 |   12008.00
 C00106146 |   13335.00
 C00106146 |   16185.00
 C00106146 |   18000.00
 C00106146 |   18610.00
 C00106146 |   20000.00
 C00106146 |   20600.00
 C00106146 |   28500.00
 C00106146 |   28800.00
 C00106146 |   80000.00
 C00106146 |   88900.00
 C00106146 |  110000.00
 C00106146 |  181390.00
 C00106146 |  183815.00
 C00106146 |  199238.00
 C00106146 |  200000.00
 C00106146 |  200000.00
 C00106146 |  200000.00
 C00106146 |  200000.00
 C00106146 |  200000.00
 C00106146 |  259221.00
 C00108613 |    5642.00
 C00111278 |    5050.00
 C00111278 |    5165.00
 C00111278 |    5165.00
 C00111278 |    5386.00
 C00111278 |    5478.00
 C00111278 |    5478.00
 C00111278 |    5622.00
 C00111278 |    5622.00
 C00111278 |    6493.00
 C00111278 |    6493.00
 C00111278 |    6493.00
 C00111278 |    6493.00
 C00111278 |    6760.00
 C00111278 |    6760.00
 C00111278 |    6760.00
 C00111278 |    6886.00
 C00111278 |    6886.00
 C00111278 |    6902.00
 C00111278 |    6902.00
 C00111278 |    7656.00
 C00111278 |    7656.00
 C00111278 |    8194.00
 C00111278 |    8350.00
 C00111278 |    8959.00
 C00111278 |    9160.00
 C00111278 |   10642.00
 C00111278 |   10942.00
 C00111278 |   11622.00
 C00111278 |   11827.00
 C00111278 |   12040.00
 C00111278 |   12111.00
 C00111278 |   12114.00
 C00111278 |   14416.00
 C00111278 |   16861.00
 C00111278 |   16995.00
 C00111278 |   18159.00
 C00111278 |   19961.00
 C00111278 |   20147.00
 C00111278 |   20420.00
 C00111278 |   21319.00
 C00111278 |   26318.00
 C00111278 |   26386.00
 C00111278 |   28475.00
 C00111278 |   30889.00
 C00111278 |   32552.00
 C00111278 |   32552.00
 C00111278 |   37178.00
 C00111278 |   37673.00
 C00111278 |   41563.00
 C00111278 |   44825.00
 C00111278 |   68923.00
 C00111278 |   68923.00
 C00111278 |  107788.00
 C00111278 |  107788.00
 C00112888 |    7000.00
 C00113803 |    7750.00
 C00113803 |    8000.00
 C00113803 |   17000.00
 C00113803 |   92000.00
 C00122101 |   10000.00
 C00122101 |   17419.00
 C00122101 |   32488.00
 C00122101 |   32500.00
 C00122101 |   40000.00
 C00122101 |   57581.00
 C00135368 |    6731.00
 C00135368 |    8357.00
 C00135368 |   13325.00
 C00135368 |   16000.00
 C00135368 |   24467.00
 C00135368 |  100000.00
 C00135368 |  100000.00
 C00135368 |  185804.00
 C00135368 |  199966.00
 C00136200 |    9981.00
 C00136200 |    9981.00
 C00136200 |   19800.00
 C00140061 |    7750.00
 C00140061 |   20000.00
 C00140061 |   20000.00
 C00140061 |   25000.00
 C00140061 |   75000.00
 C00140061 |   92000.00
 C00141572 |    5400.00
 C00141572 |    6496.00
 C00141572 |    7722.00
 C00141572 |    9714.00
 C00141572 |   10986.00
 C00141572 |   12992.00
 C00141572 |   13053.00
 C00141572 |   20000.00
 C00141572 |   21909.00
 C00141572 |   46454.00
 C00141572 |   50000.00
 C00141812 |    8625.00
 C00141812 |   10000.00
 C00141812 |   25452.00
 C00143743 |    9904.00
 C00143743 |   10000.00
 C00143743 |   10000.00
 C00143743 |   10606.00
 C00143743 |   11579.00
 C00143743 |   15838.00
 C00143743 |   26162.00
 C00143743 |   28000.00
 C00143743 |   74257.00
 C00143743 |  141110.00
 C00148999 |   45000.00
 C00153445 |    7500.00
 C00155952 |   10233.00
 C00155952 |   38740.00
 C00155952 |   42707.00
 C00155952 |  167250.00
 C00156810 |    5751.00
 C00156810 |    7852.00
 C00156810 |   13409.00
 C00156810 |   53827.00
 C00156810 |   69357.00
 C00156810 |   73410.00
 C00156810 |  117773.00
 C00156810 |  282000.00
 C00160937 |   10000.00
 C00160937 |   12500.00
 C00161786 |    7146.00
 C00161786 |   16967.00
 C00161786 |   19642.00
 C00161786 |   27846.00
 C00161786 |   38605.00
 C00161810 |   36490.00
 C00161810 |   36973.00
 C00161810 |   37396.00
 C00161810 |   42356.00
 C00162339 |    6250.00
 C00162339 |    7817.00
 C00162339 |   15944.00
 C00162339 |   18336.00
 C00162339 |   27620.00
 C00162339 |   43556.00
 C00162339 |   49640.00
 C00162818 |    8525.00
 C00165159 |   20000.00
 C00165159 |   20134.00
 C00165688 |  160000.00
 C00167130 |   18508.00
 C00167130 |   21491.00
 C00167346 |   12800.00
 C00167346 |   15653.00
 C00167346 |   47500.00
 C00172635 |   10000.00
 C00172841 |    8000.00
 C00173153 |   36200.00
 C00173153 |   36784.00
 C00173153 |   37681.00
 C00173153 |   39735.00
 C00191247 |    7300.00
 C00191247 |    9180.00
 C00191247 |   10000.00
 C00191247 |   10492.00
 C00191247 |   15000.00
 C00191247 |   52563.00
 C00191247 |   54000.00
 C00191247 |   72437.00
 C00196246 |    9000.00
 C00196246 |   19470.00
 C00196246 |   19713.00
 C00196246 |   21000.00
 C00196246 |   25000.00
 C00196246 |   25000.00
 C00196246 |   40000.00
 C00196246 |   50000.00
 C00196246 |   50000.00
 C00196246 |   75000.00
 C00201871 |    7500.00
 C00211763 |    5480.00
 C00211763 |    5810.00
 C00211763 |    7832.00
 C00211763 |    8334.00
 C00211763 |   10777.00
 C00211763 |   11377.00
 C00211763 |   13944.00
 C00211763 |   44225.00
 C00212308 |   15000.00
 C00226928 |   24000.00
 C00226928 | 1004453.00
 C00226928 | 2300000.00
 C00235853 |   12584.00
 C00235853 |   12800.00
 C00238444 |   20000.00
 C00255752 |    6500.00
 C00255752 |    6500.00
 C00255752 |    7611.00
 C00255752 |    7682.00
 C00255752 |    7682.00
 C00255752 |    8781.00
 C00255752 |    8970.00
 C00255752 |   11659.00
 C00255752 |   11780.00
 C00255752 |   23800.00
 C00255752 |   63220.00
 C00255752 |   75000.00
 C00255752 |   87500.00
 C00255752 |   88341.00
 C00255752 |   90000.00
 C00255752 |  110000.00
 C00255752 |  139500.00
 C00255752 |  186590.00
 C00264937 |    5200.00
 C00295527 |    5740.00
 C00295527 |    5740.00
 C00295527 |    7250.00
 C00295527 |    7250.00
 C00295527 |    8750.00
 C00295527 |    8750.00
 C00295527 |    9950.00
 C00295527 |   12936.00
 C00295527 |   20000.00
 C00295527 |   24540.00
 C00295527 |   53123.00
 C00295527 |   80000.00
 C00295527 |  100000.00
 C00295527 |  100000.00
 C00295527 |  140000.00
 C00295527 |  175000.00
 C00295527 |  220000.00
 C00298000 |    5333.00
 C00298000 |    6100.00
 C00298000 |    7200.00
 C00298000 |    7500.00
 C00298000 |   10000.00
 C00298000 |   14999.00
 C00298000 |   15000.00
 C00298000 |   20000.00
 C00298000 |   20000.00
 C00298000 |   20300.00
 C00298000 |   27000.00
 C00311043 |   15000.00
 C00313684 |  500000.00
 C00330233 |   10000.00
 C00330233 |   10000.00
 C00340364 |    5200.00
 C00341396 |    5502.00
 C00341396 |    5503.00
 C00341396 |    5633.00
 C00341396 |    5756.00
 C00341396 |    6205.00
 C00341396 |    6275.00
 C00341396 |    6292.00
 C00341396 |    6844.00
 C00341396 |    6867.00
 C00341396 |    6934.00
 C00341396 |    7158.00
 C00341396 |    7803.00
 C00341396 |    8000.00
 C00341396 |    8000.00
 C00341396 |    8000.00
 C00341396 |    8000.00
 C00341396 |    8000.00
 C00341396 |    8000.00
 C00341396 |    8023.00
 C00341396 |    8308.00
 C00341396 |    8539.00
 C00341396 |    9121.00
 C00341396 |    9857.00
 C00341396 |   10000.00
 C00341396 |   10000.00
 C00341396 |   10000.00
 C00341396 |   10073.00
 C00341396 |   10107.00
 C00341396 |   10409.00
 C00341396 |   10810.00
 C00341396 |   10940.00
 C00341396 |   11046.00
 C00341396 |   12086.00
 C00341396 |   12086.00
 C00341396 |   12086.00
 C00341396 |   12086.00
 C00341396 |   12087.00
 C00341396 |   12173.00
 C00341396 |   13294.00
 C00341396 |   13623.00
 C00341396 |   14000.00
 C00341396 |   15000.00
 C00341396 |   17500.00
 C00341396 |   17500.00
 C00341396 |   18361.00
 C00341396 |   24220.00
 C00341396 |   25447.00
 C00341396 |   25447.00
 C00341396 |   25447.00
 C00341396 |   25447.00
 C00341396 |   26471.00
 C00341396 |   26690.00
 C00341396 |   27620.00
 C00341396 |   84000.00
 C00341396 |  105851.00
 C00343137 |   12334.00
 C00343137 |   12334.00
 C00343137 |   12861.00
 C00343137 |   17757.00
 C00343137 |   17757.00
 C00343137 |   18945.00
 C00343137 |   19146.00
 C00343137 |   19531.00
 C00343137 |   21815.00
 C00343137 |   22892.00
 C00343137 |   23000.00
 C00343137 |   23133.00
 C00343137 |   23408.00
 C00343137 |   23612.00
 C00343137 |   23612.00
 C00343137 |   23612.00
 C00343137 |   23654.00
 C00343137 |   46495.00
 C00343137 |   53784.00
 C00343137 |   56368.00
 C00343137 |   92950.00
 C00343459 |    7500.00
 C00343459 |   10211.00
 C00343459 |   14425.00
 C00343459 |   14425.00
 C00343459 |   14425.00
 C00343459 |   14515.00
 C00343459 |   14518.00
 C00343459 |   19010.00
 C00343459 |   22915.00
 C00343459 |   23826.00
 C00343459 |   23826.00
 C00343459 |   25168.00
 C00343459 |   25168.00
 C00343459 |   26465.00
 C00343459 |   27420.00
 C00343459 |   28814.00
 C00343459 |   42871.00
 C00343459 |   42877.00
 C00343459 |   42917.00
 C00343459 |   45211.00
 C00343459 |   50290.00
 C00343459 |   52928.00
 C00343459 |   54002.00
 C00343459 |   62000.00
 C00343459 |   65000.00
 C00343459 |   68914.00
 C00343459 |   69624.00
 C00343459 |   90937.00
 C00343459 |  175000.00
 C00344754 |    6550.00
 C00347310 |    5802.00
 C00347310 |   18000.00
 C00347310 |   30000.00
 C00347849 |   22698.00
 C00348540 |    6277.00
 C00348540 |    9465.00
 C00348540 |   32560.00
 C00348540 |  123814.00
 C00348540 |  123814.00
 C00349233 |   10000.00
 C00356378 |    7500.00
 C00359380 |    6000.00
 C00359539 |   11852.00
 C00359539 |   12031.00
 C00359539 |   12411.00
 C00359539 |   12411.00
 C00361535 |    7500.00
 C00364158 |    9802.00
 C00364158 |    9961.00
 C00364158 |    9961.00
 C00364158 |    9977.00
 C00364158 |   10000.00
 C00364158 |   14959.00
 C00364158 |   14979.00
 C00364158 |   14979.00
 C00364158 |   14994.00
 C00364158 |   15000.00
 C00364158 |   20000.00
 C00364158 |   20000.00
 C00364158 |   25838.00
 C00364158 |   30000.00
 C00364158 |   43960.00
 C00366948 |   10000.00
 C00366948 |  200000.00
 C00366948 |  533620.00
 C00370007 |   12526.00
 C00370007 |   21568.00
 C00370007 |   39209.00
 C00370007 |   39221.00
 C00370007 |  150000.00
 C00381996 |    6000.00
 C00381996 |    6000.00
 C00381996 |   12000.00
 C00381996 |   18000.00
 C00381996 |   28750.00
 C00381996 |   36000.00
 C00381996 |   36000.00
 C00381996 |   37500.00
 C00381996 |   42600.00
 C00382424 |    8000.00
 C00382424 |   40000.00
 C00382424 |   55000.00
 C00382424 |   92000.00
 C00388181 |   10000.00
 C00392134 |    7466.00
 C00392266 |   25000.00
 C00394452 |    5200.00
 C00400432 |   10000.00
 C00401786 |    6917.00
 C00401786 |   15283.00
 C00401786 |   20000.00
 C00401786 |   21000.00
 C00408500 |    5200.00
 C00409441 |    5443.00
 C00409714 |   10000.00
 C00411553 |   25000.00
 C00411553 |   25000.00
 C00415166 |    7500.00
 C00418095 |    5200.00
 C00423095 |   13040.00
 C00427617 |    9288.00
 C00427617 |   10498.00
 C00428649 |    5077.00
 C00428649 |    5677.00
 C00428649 |    6744.00
 C00430256 |   10000.00
 C00430876 |   18152.00
 C00430876 |   21425.00
 C00430876 |   38664.00
 C00430876 |   45113.00
 C00430884 |   10000.00
 C00431379 |    5802.00
 C00432260 |    6059.00
 C00432260 |    6562.00
 C00432260 |    6705.00
 C00432260 |    7072.00
 C00432260 |    7175.00
 C00432260 |    8409.00
 C00432260 |    8862.00
 C00432815 |   25000.00
 C00433805 |    7000.00
 C00433805 |   15000.00
 C00437517 |    7000.00
 C00441352 |   10000.00
 C00441352 |   10000.00
 C00443168 |    7000.00
 C00443168 |   10000.00
 C00448696 |    5166.00
 C00448696 |    5166.00
 C00448696 |    5166.00
 C00448696 |    5233.00
 C00448696 |    5233.00
 C00448696 |    5233.00
 C00448696 |    6357.00
 C00448696 |    6357.00
 C00448696 |    6357.00
 C00448696 |    6357.00
 C00448696 |    6357.00
 C00448696 |    6357.00
 C00448696 |    6357.00
 C00448696 |    6437.00
 C00448696 |    6437.00
 C00448696 |    6437.00
 C00448696 |    6437.00
 C00448696 |    6915.00
 C00448696 |    6915.00
 C00448696 |    6915.00
 C00448696 |    6915.00
 C00448696 |    6915.00
 C00448696 |    6915.00
 C00448696 |    6915.00
 C00448696 |    6915.00
 C00448696 |    7000.00
 C00448696 |    7269.00
 C00448696 |    7269.00
 C00448696 |    7269.00
 C00448696 |    7269.00
 C00448696 |    7269.00
 C00448696 |    7271.00
 C00448696 |    7271.00
 C00448696 |    7271.00
 C00448696 |    7271.00
 C00448696 |    7271.00
 C00448696 |    7435.00
 C00448696 |    7774.00
 C00448696 |    8082.00
 C00448696 |    8082.00
 C00448696 |    8082.00
 C00448696 |    8082.00
 C00448696 |    8082.00
 C00448696 |    8299.00
 C00448696 |    8299.00
 C00448696 |    8299.00
 C00448696 |    8299.00
 C00448696 |    8487.00
 C00448696 |    8487.00
 C00448696 |    8487.00
 C00448696 |    8487.00
 C00448696 |    8487.00
 C00448696 |    8714.00
 C00448696 |    8714.00
 C00448696 |    8714.00
 C00448696 |    8714.00
 C00448696 |    8714.00
 C00448696 |    8714.00
 C00448696 |    8714.00
 C00448696 |    9000.00
 C00448696 |    9416.00
 C00448696 |    9416.00
 C00448696 |    9416.00
 C00448696 |   10143.00
 C00448696 |   10143.00
 C00448696 |   10143.00
 C00448696 |   10143.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10403.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   10873.00
 C00448696 |   11759.00
 C00448696 |   12000.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12694.00
 C00448696 |   12884.00
 C00448696 |   12884.00
 C00448696 |   14750.00
 C00448696 |   14750.00
 C00448696 |   14750.00
 C00448696 |   14750.00
 C00448696 |   15000.00
 C00448696 |   15000.00
 C00448696 |   15707.00
 C00448696 |   16437.00
 C00448696 |   16437.00
 C00448696 |   16437.00
 C00448696 |   16437.00
 C00448696 |   16437.00
 C00448696 |   17211.00
 C00448696 |   17211.00
 C00448696 |   17211.00
 C00448696 |   17211.00
 C00448696 |   17211.00
 C00448696 |   17411.00
 C00448696 |   17411.00
 C00448696 |   17411.00
 C00448696 |   17411.00
 C00448696 |   17411.00
 C00448696 |   18764.00
 C00448696 |   18764.00
 C00448696 |   18764.00
 C00448696 |   18764.00
 C00448696 |   18764.00
 C00448696 |   20000.00
 C00448696 |   21000.00
 C00448696 |   21500.00
 C00448696 |   23950.00
 C00448696 |   23950.00
 C00448696 |   23950.00
 C00448696 |   23950.00
 C00448696 |   24060.00
 C00448696 |   24250.00
 C00448696 |   24250.00
 C00448696 |   24250.00
 C00448696 |   24250.00
 C00448696 |   25000.00
 C00448696 |   25000.00
 C00448696 |   25981.00
 C00448696 |   25981.00
 C00448696 |   26025.00
 C00448696 |   26214.00
 C00448696 |   26214.00
 C00448696 |   26214.00
 C00448696 |   26214.00
 C00448696 |   27130.00
 C00448696 |   27500.00
 C00448696 |   28290.00
 C00448696 |   28630.00
 C00448696 |   29130.00
 C00448696 |   35294.00
 C00448696 |   37397.00
 C00448696 |   44500.00
 C00448696 |   44500.00
 C00448696 |   49800.00
 C00448696 |   50305.00
 C00448696 |   52633.00
 C00448696 |   55200.00
 C00448696 |   60126.00
 C00448696 |  103242.00
 C00448696 |  109304.00
 C00448696 |  130740.00
 C00448696 |  163429.00
 C00448696 |  279473.00
 C00449926 |    7270.00
 C00449926 |    8170.00
 C00449926 |   45000.00
 C00449926 |   80700.00
 C00449926 |  120000.00
 C00449926 |  306720.00
 C00451336 |   10000.00
 C00451336 |   10000.00
 C00451807 |   29100.00
 C00451807 |   72000.00
 C00451807 |  100000.00
 C00451807 |  451124.00
 C00451807 | 1750693.00
 C00454074 |    5819.00
 C00454074 |    5882.00
 C00454074 |   20099.00
 C00454074 |   23000.00
 C00454074 |   24995.00
 C00454074 |   26000.00
 C00454074 |   36278.00
 C00454074 |   59395.00
 C00454074 |   99975.00
 C00454793 |    6000.00
 C00454793 |   10000.00
 C00454942 |    8550.00
 C00457291 |    5078.00
 C00457291 |    5713.00
 C00457291 |    5713.00
 C00457291 |    6093.00
 C00457291 |    6093.00
 C00457291 |    7000.00
 C00457291 |    9000.00
 C00457291 |   10212.00
 C00457291 |   10212.00
 C00457291 |   10242.00
 C00457291 |   10242.00
 C00457291 |   10264.00
 C00457291 |   11200.00
 C00457291 |   13000.00
 C00457291 |   13000.00
 C00457291 |   17912.00
 C00457291 |   22000.00
 C00457291 |   26975.00
 C00458000 |   18311.00
 C00458000 |   39148.00
 C00458000 |   39831.00
 C00468009 |   10000.00
 C00473736 |    5045.00
 C00473918 |    6111.00
 C00473918 |    6750.00
 C00473918 |    7261.00
 C00473918 |    7261.00
 C00473918 |    7306.00
 C00473918 |    7306.00
 C00473918 |    7369.00
 C00473918 |    7369.00
 C00473918 |    7600.00
 C00473918 |    7775.00
 C00473918 |    9129.00
 C00473918 |    9129.00
 C00473918 |   10083.00
 C00473918 |   10455.00
 C00473918 |   10698.00
 C00473918 |   10698.00
 C00473918 |   10698.00
 C00473918 |   10698.00
 C00473918 |   10698.00
 C00473918 |   10698.00
 C00473918 |   10750.00
 C00473918 |   11128.00
 C00473918 |   11128.00
 C00473918 |   11166.00
 C00473918 |   11166.00
 C00473918 |   11514.00
 C00473918 |   11650.00
 C00473918 |   12000.00
 C00473918 |   13505.00
 C00473918 |   13623.00
 C00473918 |   13755.00
 C00473918 |   13755.00
 C00473918 |   13780.00
 C00473918 |   13780.00
 C00473918 |   14019.00
 C00473918 |   14027.00
 C00473918 |   14050.00
 C00473918 |   14375.00
 C00473918 |   14375.00
 C00473918 |   14480.00
 C00473918 |   14481.00
 C00473918 |   14481.00
 C00473918 |   14481.00
 C00473918 |   14900.00
 C00473918 |   14900.00
 C00473918 |   14972.00
 C00473918 |   15166.00
 C00473918 |   15263.00
 C00473918 |   15263.00
 C00473918 |   15263.00
 C00473918 |   15263.00
 C00473918 |   15263.00
 C00473918 |   15263.00
 C00473918 |   15264.00
 C00473918 |   15264.00
 C00473918 |   15543.00
 C00473918 |   16265.00
 C00473918 |   16265.00
 C00473918 |   16541.00
 C00473918 |   16541.00
 C00473918 |   16723.00
 C00473918 |   16983.00
 C00473918 |   16984.00
 C00473918 |   17441.00
 C00473918 |   18608.00
 C00473918 |   18608.00
 C00473918 |   18608.00
 C00473918 |   18608.00
 C00473918 |   18608.00
 C00473918 |   18608.00
 C00473918 |   19910.00
 C00473918 |   20312.00
 C00473918 |   21193.00
 C00473918 |   21193.00
 C00473918 |   21200.00
 C00473918 |   22000.00
 C00473918 |   22423.00
 C00473918 |   22500.00
 C00473918 |   24315.00
 C00473918 |   25407.00
 C00473918 |   26618.00
 C00473918 |   26618.00
 C00473918 |   26618.00
 C00473918 |   26618.00
 C00473918 |   26618.00
 C00473918 |   26618.00
 C00473918 |   26618.00
 C00473918 |   26618.00
 C00473918 |   27498.00
 C00473918 |   27498.00
 C00473918 |   28187.00
 C00473918 |   28524.00
 C00473918 |   28673.00
 C00473918 |   28673.00
 C00473918 |   34186.00
 C00473918 |   37991.00
 C00473918 |   39666.00
 C00473918 |   40877.00
 C00473918 |   44719.00
 C00473918 |   45000.00
 C00473918 |   46257.00
 C00473918 |   46920.00
 C00473918 |   50000.00
 C00473918 |   50791.00
 C00473918 |   50791.00
 C00473918 |   50791.00
 C00473918 |   51585.00
 C00473918 |   54081.00
 C00473918 |   54081.00
 C00473918 |   54889.00
 C00473918 |   54894.00
 C00473918 |   60183.00
 C00473918 |   62327.00
 C00473918 |   62327.00
 C00473918 |   75000.00
 C00473918 |   79555.00
 C00473918 |  110000.00
 C00473918 |  155122.00
 C00473918 |  172000.00
 C00473918 |  200000.00
 C00473918 |  200000.00
 C00473918 |  200000.00
 C00473918 |  200000.00
 C00473918 |  226676.00
 C00473918 |  299997.00
 C00473918 |  323778.00
 C00473918 |  345000.00
